PartitionKey,RowKey,Timestamp,url,url@type,phrase,phrase@type,urlstill,urlstill@type
tasksSign,1274,2017-09-28T18:30:04.622Z,https://media0.giphy.com/media/l4q869Xy0wSE17P3y/200.gif,Edm.String,Competition,Edm.String,https://media0.giphy.com/media/l4q869Xy0wSE17P3y/200_s.gif,Edm.String
tasksSign,1275,2017-09-28T18:30:04.622Z,https://media0.giphy.com/media/3o7TKFrPLVzt4FyILK/200.gif,Edm.String,Basketball Court,Edm.String,https://media0.giphy.com/media/3o7TKFrPLVzt4FyILK/200_s.gif,Edm.String
tasksSign,1276,2017-09-28T18:30:04.794Z,https://media3.giphy.com/media/3o7TKJ4KmGcllnvD9u/200.gif,Edm.String,Or you can al Martin Luther King Day (MLK Day) see this sign.,Edm.String,https://media3.giphy.com/media/3o7TKJ4KmGcllnvD9u/200_s.gif,Edm.String
tasksSign,1277,2017-09-28T18:30:04.794Z,https://media1.giphy.com/media/3oz8xLrMykrT0tFKDe/200.gif,Edm.String,Vehicle Warning or Indicator Light,Edm.String,https://media1.giphy.com/media/3oz8xLrMykrT0tFKDe/200_s.gif,Edm.String
tasksSign,1278,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/3o7TKPJ4kGbN3fCM4E/200.gif,Edm.String,Adults,Edm.String,https://media2.giphy.com/media/3o7TKPJ4kGbN3fCM4E/200_s.gif,Edm.String
tasksSign,1279,2017-09-28T18:30:04.794Z,https://media3.giphy.com/media/l4JzbFaHraXld0Cis/200.gif,Edm.String,Light Blue,Edm.String,https://media3.giphy.com/media/l4JzbFaHraXld0Cis/200_s.gif,Edm.String
tasksSign,128,2017-09-28T18:30:01.947Z,https://media0.giphy.com/media/26FLe7UsSjo1MmtEI/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/26FLe7UsSjo1MmtEI/200_s.gif,Edm.String
tasksSign,1280,2017-09-28T18:30:04.794Z,https://media3.giphy.com/media/26gJAKd8Xz1jpKQUw/200.gif,Edm.String,Sales' Person,Edm.String,https://media3.giphy.com/media/26gJAKd8Xz1jpKQUw/200_s.gif,Edm.String
tasksSign,1281,2017-09-28T18:30:04.794Z,https://media1.giphy.com/media/3o7TKTCDE1fBjskc9y/200.gif,Edm.String,Neon Orange,Edm.String,https://media1.giphy.com/media/3o7TKTCDE1fBjskc9y/200_s.gif,Edm.String
tasksSign,1282,2017-09-28T18:30:04.794Z,https://media1.giphy.com/media/l0MYyKDleEeFiOxzi/200.gif,Edm.String,Running (Track),Edm.String,https://media1.giphy.com/media/l0MYyKDleEeFiOxzi/200_s.gif,Edm.String
tasksSign,1283,2017-09-28T18:30:04.794Z,https://media0.giphy.com/media/3oz8xWlOh1AI4QuMLe/200.gif,Edm.String,Road,Edm.String,https://media0.giphy.com/media/3oz8xWlOh1AI4QuMLe/200_s.gif,Edm.String
tasksSign,1284,2017-09-28T18:30:04.794Z,https://media0.giphy.com/media/d1JfiWjS3WwYu1K8/200.gif,Edm.String,Neon Purple,Edm.String,https://media0.giphy.com/media/d1JfiWjS3WwYu1K8/200_s.gif,Edm.String
tasksSign,1285,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/3o6ZsWkDliFOOqcgA8/200.gif,Edm.String,Moose,Edm.String,https://media2.giphy.com/media/3o6ZsWkDliFOOqcgA8/200_s.gif,Edm.String
tasksSign,1286,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/l0HlIhfKLBQ4QgRig/200.gif,Edm.String,Mother,Edm.String,https://media2.giphy.com/media/l0HlIhfKLBQ4QgRig/200_s.gif,Edm.String
tasksSign,1287,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/26FLf8uPLZ4fdUkZW/200.gif,Edm.String,White,Edm.String,https://media2.giphy.com/media/26FLf8uPLZ4fdUkZW/200_s.gif,Edm.String
tasksSign,1288,2017-09-28T18:30:04.794Z,https://media3.giphy.com/media/3o7TKR6P7IKIBBNApW/200.gif,Edm.String,Popcorn,Edm.String,https://media3.giphy.com/media/3o7TKR6P7IKIBBNApW/200_s.gif,Edm.String
tasksSign,1289,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/l4Jz2L5WFrHekneMw/200.gif,Edm.String,afternoon.,Edm.String,https://media2.giphy.com/media/l4Jz2L5WFrHekneMw/200_s.gif,Edm.String
tasksSign,129,2017-09-28T18:30:01.947Z,https://media0.giphy.com/media/3o7TKT87ZSzeCrGwN2/200.gif,Edm.String,Chinese,Edm.String,https://media0.giphy.com/media/3o7TKT87ZSzeCrGwN2/200_s.gif,Edm.String
tasksSign,1290,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/3o7TKFU7mo9VWMMZxe/200.gif,Edm.String,Shrimp,Edm.String,https://media2.giphy.com/media/3o7TKFU7mo9VWMMZxe/200_s.gif,Edm.String
tasksSign,1291,2017-09-28T18:30:04.794Z,https://media3.giphy.com/media/l3vR4oqDTkdTkxhpm/200.gif,Edm.String,Warm,Edm.String,https://media3.giphy.com/media/l3vR4oqDTkdTkxhpm/200_s.gif,Edm.String
tasksSign,1292,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/3o7TKDVhbjjmvECGkg/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/3o7TKDVhbjjmvECGkg/200_s.gif,Edm.String
tasksSign,1293,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/3o7TKnPref7TIOboNW/200.gif,Edm.String,Compass,Edm.String,https://media2.giphy.com/media/3o7TKnPref7TIOboNW/200_s.gif,Edm.String
tasksSign,1294,2017-09-28T18:30:04.794Z,https://media1.giphy.com/media/l0MYQo0iDSTlnRifK/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/l0MYQo0iDSTlnRifK/200_s.gif,Edm.String
tasksSign,1295,2017-09-28T18:30:04.794Z,https://media3.giphy.com/media/3o6ZtrDSL0ukTacLRe/200.gif,Edm.String,Baker,Edm.String,https://media3.giphy.com/media/3o6ZtrDSL0ukTacLRe/200_s.gif,Edm.String
tasksSign,1296,2017-09-28T18:30:04.794Z,https://media0.giphy.com/media/3oz8xvLk07Q0ByjQOI/200.gif,Edm.String,Police or Cop,Edm.String,https://media0.giphy.com/media/3oz8xvLk07Q0ByjQOI/200_s.gif,Edm.String
tasksSign,1297,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/26gJzLY13fo24rp3W/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/26gJzLY13fo24rp3W/200_s.gif,Edm.String
tasksSign,1298,2017-09-28T18:30:04.794Z,https://media3.giphy.com/media/l4JyP4bUjcjtHTi6I/200.gif,Edm.String,"r you can use the ""Are you n for ALL RIGHT. I right?""",Edm.String,https://media3.giphy.com/media/l4JyP4bUjcjtHTi6I/200_s.gif,Edm.String
tasksSign,1299,2017-09-28T18:30:04.794Z,https://media1.giphy.com/media/l0MYBZlKBt9M76IGA/200.gif,Edm.String,Where you from?,Edm.String,https://media1.giphy.com/media/l0MYBZlKBt9M76IGA/200_s.gif,Edm.String
tasksSign,130,2017-09-28T18:30:01.947Z,https://media1.giphy.com/media/l0HlJGh7WxCy13H2w/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/l0HlJGh7WxCy13H2w/200_s.gif,Edm.String
tasksSign,1300,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/l3vR1sAGe3wyz8cne/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/l3vR1sAGe3wyz8cne/200_s.gif,Edm.String
tasksSign,1301,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/l4JyXhNEn2LLeRF9m/200.gif,Edm.String,Candle,Edm.String,https://media2.giphy.com/media/l4JyXhNEn2LLeRF9m/200_s.gif,Edm.String
tasksSign,1302,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/3o7TKScPS2UNoGctcA/200.gif,Edm.String,Shorts,Edm.String,https://media2.giphy.com/media/3o7TKScPS2UNoGctcA/200_s.gif,Edm.String
tasksSign,1303,2017-09-28T18:30:04.794Z,https://media3.giphy.com/media/l0MYrg31lqjU3zdRu/200.gif,Edm.String,Some,Edm.String,https://media3.giphy.com/media/l0MYrg31lqjU3zdRu/200_s.gif,Edm.String
tasksSign,1304,2017-09-28T18:30:04.794Z,https://media2.giphy.com/media/3o7TKCrhc3PFAMaZgY/200.gif,Edm.String,Drugs (prescription),Edm.String,https://media2.giphy.com/media/3o7TKCrhc3PFAMaZgY/200_s.gif,Edm.String
tasksSign,1305,2017-09-28T18:30:04.794Z,https://media1.giphy.com/media/3o7TKBxF1LO9v9DVTi/200.gif,Edm.String,Disneyland,Edm.String,https://media1.giphy.com/media/3o7TKBxF1LO9v9DVTi/200_s.gif,Edm.String
tasksSign,1306,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/3o7TKLK8XTDiRsfxbG/200.gif,Edm.String,Bow,Edm.String,https://media2.giphy.com/media/3o7TKLK8XTDiRsfxbG/200_s.gif,Edm.String
tasksSign,1307,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/26DOFia9RwNECjaQU/200.gif,Edm.String,Blood,Edm.String,https://media1.giphy.com/media/26DOFia9RwNECjaQU/200_s.gif,Edm.String
tasksSign,1308,2017-09-28T18:30:04.795Z,https://media3.giphy.com/media/l3vR2NdrBghu1Vlg4/200.gif,Edm.String,Burger King,Edm.String,https://media3.giphy.com/media/l3vR2NdrBghu1Vlg4/200_s.gif,Edm.String
tasksSign,1309,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/l3vRaIeowMPkHSE8M/200.gif,Edm.String,Knife,Edm.String,https://media1.giphy.com/media/l3vRaIeowMPkHSE8M/200_s.gif,Edm.String
tasksSign,131,2017-09-28T18:30:01.947Z,https://media2.giphy.com/media/3o6ZsV71MW693SBQBy/200.gif,Edm.String,Grandparents,Edm.String,https://media2.giphy.com/media/3o6ZsV71MW693SBQBy/200_s.gif,Edm.String
tasksSign,1310,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/3oz8xAF0qTEM2I2xkQ/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/3oz8xAF0qTEM2I2xkQ/200_s.gif,Edm.String
tasksSign,1311,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/l0MYPOm5iqVOmcLWU/200.gif,Edm.String,Train Put your index finger and middle finger on top and rub twice.,Edm.String,https://media2.giphy.com/media/l0MYPOm5iqVOmcLWU/200_s.gif,Edm.String
tasksSign,1312,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/3o7TKRgyUt5By1g4k8/200.gif,Edm.String,Award,Edm.String,https://media1.giphy.com/media/3o7TKRgyUt5By1g4k8/200_s.gif,Edm.String
tasksSign,1313,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/l0Hlwyd4t9KvamU4o/200.gif,Edm.String,Parents h,Edm.String,https://media1.giphy.com/media/l0Hlwyd4t9KvamU4o/200_s.gif,Edm.String
tasksSign,1314,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/3oz8xU2Dzl7nbJwcpi/200.gif,Edm.String,Grater,Edm.String,https://media1.giphy.com/media/3oz8xU2Dzl7nbJwcpi/200_s.gif,Edm.String
tasksSign,1315,2017-09-28T18:30:04.795Z,https://media3.giphy.com/media/3o7TKoturrdpf5Muwo/200.gif,Edm.String,Clean Up,Edm.String,https://media3.giphy.com/media/3o7TKoturrdpf5Muwo/200_s.gif,Edm.String
tasksSign,1316,2017-09-28T18:30:04.795Z,https://media0.giphy.com/media/l3vR0Rq2HVL2KHLUI/200.gif,Edm.String,Toothbrush,Edm.String,https://media0.giphy.com/media/l3vR0Rq2HVL2KHLUI/200_s.gif,Edm.String
tasksSign,1317,2017-09-28T18:30:04.795Z,https://media3.giphy.com/media/3o6ZtbhOXMb6zbnqZW/200.gif,Edm.String,Snake,Edm.String,https://media3.giphy.com/media/3o6ZtbhOXMb6zbnqZW/200_s.gif,Edm.String
tasksSign,1318,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/3oz8xTXBTgT0MpTIVG/200.gif,Edm.String,Umbrella can also use this sign.,Edm.String,https://media1.giphy.com/media/3oz8xTXBTgT0MpTIVG/200_s.gif,Edm.String
tasksSign,1319,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/l0MYQ98VjXVUzm2Mo/200.gif,Edm.String,Bread,Edm.String,https://media2.giphy.com/media/l0MYQ98VjXVUzm2Mo/200_s.gif,Edm.String
tasksSign,132,2017-09-28T18:30:01.947Z,https://media1.giphy.com/media/3o6ZsU83yCtYlFsFIA/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/3o6ZsU83yCtYlFsFIA/200_s.gif,Edm.String
tasksSign,1320,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/3o6ZtoejOuT1f7hWlW/200.gif,Edm.String,Monkey,Edm.String,https://media2.giphy.com/media/3o6ZtoejOuT1f7hWlW/200_s.gif,Edm.String
tasksSign,1321,2017-09-28T18:30:04.795Z,https://media0.giphy.com/media/3o6ZtmiWI8Mfr8JMjK/200.gif,Edm.String,Whale,Edm.String,https://media0.giphy.com/media/3o6ZtmiWI8Mfr8JMjK/200_s.gif,Edm.String
tasksSign,1322,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/3o6ZtmfhHwCUVCDhzW/200.gif,Edm.String,Lizard,Edm.String,https://media1.giphy.com/media/3o6ZtmfhHwCUVCDhzW/200_s.gif,Edm.String
tasksSign,1323,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/26FL12VFTQSE1cBlC/200.gif,Edm.String,INFLATED,Edm.String,https://media1.giphy.com/media/26FL12VFTQSE1cBlC/200_s.gif,Edm.String
tasksSign,1324,2017-09-28T18:30:04.795Z,https://media0.giphy.com/media/3o6YfT1sP6SXVnAHmg/200.gif,Edm.String,Hot Air Balloon,Edm.String,https://media0.giphy.com/media/3o6YfT1sP6SXVnAHmg/200_s.gif,Edm.String
tasksSign,1325,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/3oz8xyChg8KNtxBJrW/200.gif,Edm.String,Hot,Edm.String,https://media1.giphy.com/media/3oz8xyChg8KNtxBJrW/200_s.gif,Edm.String
tasksSign,1326,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/l4q8t2M3rhSiQtMpq/200.gif,Edm.String,Lose,Edm.String,https://media1.giphy.com/media/l4q8t2M3rhSiQtMpq/200_s.gif,Edm.String
tasksSign,1327,2017-09-28T18:30:04.795Z,https://media0.giphy.com/media/26FLhbWIc5tIICo3m/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/26FLhbWIc5tIICo3m/200_s.gif,Edm.String
tasksSign,1328,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/l3vRjWtXcB4IPYDFC/200.gif,Edm.String,Brake Pedal,Edm.String,https://media2.giphy.com/media/l3vRjWtXcB4IPYDFC/200_s.gif,Edm.String
tasksSign,1329,2017-09-28T18:30:04.795Z,https://media3.giphy.com/media/l0HlV8Jg6Nzx3jp7O/200.gif,Edm.String,Wife,Edm.String,https://media3.giphy.com/media/l0HlV8Jg6Nzx3jp7O/200_s.gif,Edm.String
tasksSign,133,2017-09-28T18:30:01.947Z,https://media3.giphy.com/media/3o7TKsMcYweASvdLag/200.gif,Edm.String,Sushi,Edm.String,https://media3.giphy.com/media/3o7TKsMcYweASvdLag/200_s.gif,Edm.String
tasksSign,1330,2017-09-28T18:30:04.795Z,https://media0.giphy.com/media/3o6ZtglcvRN1y9e2T6/200.gif,Edm.String,Sister,Edm.String,https://media0.giphy.com/media/3o6ZtglcvRN1y9e2T6/200_s.gif,Edm.String
tasksSign,1331,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/l3vQX363XjHhuIm4g/200.gif,Edm.String,Fast,Edm.String,https://media2.giphy.com/media/l3vQX363XjHhuIm4g/200_s.gif,Edm.String
tasksSign,1332,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/l4Jz5XZDkBekCveIU/200.gif,Edm.String,Bright Green,Edm.String,https://media2.giphy.com/media/l4Jz5XZDkBekCveIU/200_s.gif,Edm.String
tasksSign,1333,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/3o7TKyO28hi73phs8U/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/3o7TKyO28hi73phs8U/200_s.gif,Edm.String
tasksSign,1334,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/3oz8xVfhbw9qBDXS0M/200.gif,Edm.String,Finger Food,Edm.String,https://media2.giphy.com/media/3oz8xVfhbw9qBDXS0M/200_s.gif,Edm.String
tasksSign,1335,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/l4JyUSYJQFs4nJpU4/200.gif,Edm.String,Blue,Edm.String,https://media1.giphy.com/media/l4JyUSYJQFs4nJpU4/200_s.gif,Edm.String
tasksSign,1336,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/l0MYMIhbtu2SRN0D6/200.gif,Edm.String,Flash Flood,Edm.String,https://media2.giphy.com/media/l0MYMIhbtu2SRN0D6/200_s.gif,Edm.String
tasksSign,1337,2017-09-28T18:30:04.795Z,https://media1.giphy.com/media/3oz8xUKSuS5aNaANR6/200.gif,Edm.String,Modes of Transportation,Edm.String,https://media1.giphy.com/media/3oz8xUKSuS5aNaANR6/200_s.gif,Edm.String
tasksSign,1338,2017-09-28T18:30:04.795Z,https://media2.giphy.com/media/l4JyMEvctrdbgJjrO/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/l4JyMEvctrdbgJjrO/200_s.gif,Edm.String
tasksSign,1339,2017-09-28T18:30:04.795Z,https://media3.giphy.com/media/l3vQY9eS4kOc4yvyo/200.gif,Edm.String,Diner,Edm.String,https://media3.giphy.com/media/l3vQY9eS4kOc4yvyo/200_s.gif,Edm.String
tasksSign,134,2017-09-28T18:30:01.947Z,https://media0.giphy.com/media/26DOyFBB6sZfRfiak/200.gif,Edm.String,Sports,Edm.String,https://media0.giphy.com/media/26DOyFBB6sZfRfiak/200_s.gif,Edm.String
tasksSign,1340,2017-09-28T18:30:04.795Z,https://media3.giphy.com/media/3o7TKLw8hLOAKLaHa8/200.gif,Edm.String,American,Edm.String,https://media3.giphy.com/media/3o7TKLw8hLOAKLaHa8/200_s.gif,Edm.String
tasksSign,1341,2017-09-28T18:30:04.795Z,https://media0.giphy.com/media/3o7TKIKgfoDWioHe7K/200.gif,Edm.String,Appetizer,Edm.String,https://media0.giphy.com/media/3o7TKIKgfoDWioHe7K/200_s.gif,Edm.String
tasksSign,1342,2017-09-28T18:30:04.795Z,https://media0.giphy.com/media/3o7TKNfJwKR8rDif3a/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/3o7TKNfJwKR8rDif3a/200_s.gif,Edm.String
tasksSign,1343,2017-09-28T18:30:04.795Z,https://media3.giphy.com/media/3o7TKCJamFY3C4Vbqg/200.gif,Edm.String,Cake,Edm.String,https://media3.giphy.com/media/3o7TKCJamFY3C4Vbqg/200_s.gif,Edm.String
tasksSign,1344,2017-09-28T18:30:04.795Z,https://media0.giphy.com/media/l3vRfghab5LUXcBMY/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/l3vRfghab5LUXcBMY/200_s.gif,Edm.String
tasksSign,1345,2017-09-28T18:30:04.796Z,https://media1.giphy.com/media/l4q894k5yvU0BA0hO/200.gif,Edm.String,Diarrhea,Edm.String,https://media1.giphy.com/media/l4q894k5yvU0BA0hO/200_s.gif,Edm.String
tasksSign,1346,2017-09-28T18:30:04.796Z,https://media2.giphy.com/media/26FLfyTXJmOw0UCI0/200.gif,Edm.String,Night Owl,Edm.String,https://media2.giphy.com/media/26FLfyTXJmOw0UCI0/200_s.gif,Edm.String
tasksSign,1347,2017-09-28T18:30:04.796Z,https://media3.giphy.com/media/3o7TKGkqPpLUdFiFPy/200.gif,Edm.String,Flower,Edm.String,https://media3.giphy.com/media/3o7TKGkqPpLUdFiFPy/200_s.gif,Edm.String
tasksSign,1348,2017-09-28T18:30:04.796Z,https://media1.giphy.com/media/26FKYsH267fyun3s4/200.gif,Edm.String,Candy,Edm.String,https://media1.giphy.com/media/26FKYsH267fyun3s4/200_s.gif,Edm.String
tasksSign,1349,2017-09-28T18:30:04.796Z,https://media1.giphy.com/media/26gJz3z9mJvqgKYuY/200.gif,Edm.String,'Lobster,Edm.String,https://media1.giphy.com/media/26gJz3z9mJvqgKYuY/200_s.gif,Edm.String
tasksSign,135,2017-09-28T18:30:01.947Z,https://media2.giphy.com/media/26FKYUPnxKSNTguKk/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/26FKYUPnxKSNTguKk/200_s.gif,Edm.String
tasksSign,1350,2017-09-28T18:30:04.796Z,https://media1.giphy.com/media/3o7TKrg7lzGYZQ8E48/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/3o7TKrg7lzGYZQ8E48/200_s.gif,Edm.String
tasksSign,1351,2017-09-28T18:30:04.980Z,https://media3.giphy.com/media/l4Jzdw22eZ8QEKCKQ/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/l4Jzdw22eZ8QEKCKQ/200_s.gif,Edm.String
tasksSign,1352,2017-09-28T18:30:04.980Z,https://media2.giphy.com/media/l3vRbUD7rjUz8HwpG/200.gif,Edm.String,Blender,Edm.String,https://media2.giphy.com/media/l3vRbUD7rjUz8HwpG/200_s.gif,Edm.String
tasksSign,1353,2017-09-28T18:30:04.980Z,https://media2.giphy.com/media/3o7TKBMVnwHRQQs5KE/200.gif,Edm.String,Shovel,Edm.String,https://media2.giphy.com/media/3o7TKBMVnwHRQQs5KE/200_s.gif,Edm.String
tasksSign,1354,2017-09-28T18:30:04.980Z,https://media1.giphy.com/media/26FLa4r0eigKu3QSk/200.gif,Edm.String,Extremely Long Table,Edm.String,https://media1.giphy.com/media/26FLa4r0eigKu3QSk/200_s.gif,Edm.String
tasksSign,1355,2017-09-28T18:30:04.980Z,https://media0.giphy.com/media/26DOPYqBDOZNfsoH6/200.gif,Edm.String,Allergic,Edm.String,https://media0.giphy.com/media/26DOPYqBDOZNfsoH6/200_s.gif,Edm.String
tasksSign,1356,2017-09-28T18:30:04.980Z,https://media0.giphy.com/media/l4JzaR5I3cICU0hoI/200.gif,Edm.String,Couch potato.,Edm.String,https://media0.giphy.com/media/l4JzaR5I3cICU0hoI/200_s.gif,Edm.String
tasksSign,1357,2017-09-28T18:30:04.980Z,https://media2.giphy.com/media/3o7TKC4StpZKa6d2y4/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/3o7TKC4StpZKa6d2y4/200_s.gif,Edm.String
tasksSign,1358,2017-09-28T18:30:04.980Z,https://media1.giphy.com/media/l0MYOWIHn5OUB2NNu/200.gif,Edm.String,You can Danger use this sign.,Edm.String,https://media1.giphy.com/media/l0MYOWIHn5OUB2NNu/200_s.gif,Edm.String
tasksSign,1359,2017-09-28T18:30:04.980Z,https://media1.giphy.com/media/l3vQXRuPXjREmlKEw/200.gif,Edm.String,Gauge,Edm.String,https://media1.giphy.com/media/l3vQXRuPXjREmlKEw/200_s.gif,Edm.String
tasksSign,136,2017-09-28T18:30:01.947Z,https://media3.giphy.com/media/3o6Zt0e38XcFqJlKh2/200.gif,Edm.String,Black Month,Edm.String,https://media3.giphy.com/media/3o6Zt0e38XcFqJlKh2/200_s.gif,Edm.String
tasksSign,1360,2017-09-28T18:30:04.980Z,https://media1.giphy.com/media/l3q2QNaYpgf23pqI8/200.gif,Edm.String,Wedding,Edm.String,https://media1.giphy.com/media/l3q2QNaYpgf23pqI8/200_s.gif,Edm.String
tasksSign,1361,2017-09-28T18:30:04.980Z,https://media2.giphy.com/media/l4q8dBvvyF1KuHB3G/200.gif,Edm.String,"""Champ"" [the best] or Champion",Edm.String,https://media2.giphy.com/media/l4q8dBvvyF1KuHB3G/200_s.gif,Edm.String
tasksSign,1362,2017-09-28T18:30:04.980Z,https://media3.giphy.com/media/3o6Ztjyw14yqKgofQI/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/3o6Ztjyw14yqKgofQI/200_s.gif,Edm.String
tasksSign,1363,2017-09-28T18:30:04.980Z,https://media1.giphy.com/media/l3vRfRmIYw3TgYnDO/200.gif,Edm.String,Shampoo,Edm.String,https://media1.giphy.com/media/l3vRfRmIYw3TgYnDO/200_s.gif,Edm.String
tasksSign,1364,2017-09-28T18:30:04.980Z,https://media2.giphy.com/media/d3YS1Kv7OjyST8A0/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/d3YS1Kv7OjyST8A0/200_s.gif,Edm.String
tasksSign,1365,2017-09-28T18:30:04.980Z,https://media1.giphy.com/media/3o7TKr0vQHCG9ZZN84/200.gif,Edm.String,Just a moment hold on.,Edm.String,https://media1.giphy.com/media/3o7TKr0vQHCG9ZZN84/200_s.gif,Edm.String
tasksSign,1366,2017-09-28T18:30:04.980Z,https://media0.giphy.com/media/l3q30QB8PBlakFMw8/200.gif,Edm.String,Trapezoid,Edm.String,https://media0.giphy.com/media/l3q30QB8PBlakFMw8/200_s.gif,Edm.String
tasksSign,1367,2017-09-28T18:30:04.980Z,https://media3.giphy.com/media/3o7TKvcpFmnSDXaZmU/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/3o7TKvcpFmnSDXaZmU/200_s.gif,Edm.String
tasksSign,1368,2017-09-28T18:30:04.980Z,https://media2.giphy.com/media/l0HlTb8iaeVAdjPy0/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/l0HlTb8iaeVAdjPy0/200_s.gif,Edm.String
tasksSign,1369,2017-09-28T18:30:04.980Z,https://media1.giphy.com/media/3oz8xTmQ57FtmMQ46s/200.gif,Edm.String,Sandwich,Edm.String,https://media1.giphy.com/media/3oz8xTmQ57FtmMQ46s/200_s.gif,Edm.String
tasksSign,137,2017-09-28T18:30:01.947Z,https://media1.giphy.com/media/3o7TKRlpRPvqNpiOhW/200.gif,Edm.String,Nuclear Attack,Edm.String,https://media1.giphy.com/media/3o7TKRlpRPvqNpiOhW/200_s.gif,Edm.String
tasksSign,1370,2017-09-28T18:30:04.980Z,https://media1.giphy.com/media/l0MYKwdlkgYr5vJXa/200.gif,Edm.String,Danger,Edm.String,https://media1.giphy.com/media/l0MYKwdlkgYr5vJXa/200_s.gif,Edm.String
tasksSign,1371,2017-09-28T18:30:04.980Z,https://media0.giphy.com/media/26his5yg1Rg2e0LK0/200.gif,Edm.String,Trainer,Edm.String,https://media0.giphy.com/media/26his5yg1Rg2e0LK0/200_s.gif,Edm.String
tasksSign,1372,2017-09-28T18:30:04.980Z,https://media0.giphy.com/media/l4Jz8ltLaabHrzHyw/200.gif,Edm.String,Big Dinner Plate,Edm.String,https://media0.giphy.com/media/l4Jz8ltLaabHrzHyw/200_s.gif,Edm.String
tasksSign,1373,2017-09-28T18:30:04.980Z,https://media2.giphy.com/media/3o7TKPSXPVbaV21ZNS/200.gif,Edm.String,Swimsuit,Edm.String,https://media2.giphy.com/media/3o7TKPSXPVbaV21ZNS/200_s.gif,Edm.String
tasksSign,1374,2017-09-28T18:30:04.980Z,https://media3.giphy.com/media/3o7TKNfVx3zmA70fo4/200.gif,Edm.String,Baseball,Edm.String,https://media3.giphy.com/media/3o7TKNfVx3zmA70fo4/200_s.gif,Edm.String
tasksSign,1375,2017-09-28T18:30:04.980Z,https://media1.giphy.com/media/3o7TKx2Kj4MU5cHdkI/200.gif,Edm.String,Reservations,Edm.String,https://media1.giphy.com/media/3o7TKx2Kj4MU5cHdkI/200_s.gif,Edm.String
tasksSign,1376,2017-09-28T18:30:04.980Z,https://media0.giphy.com/media/3oz8xJMqgSbdtfiWre/200.gif,Edm.String,Plate,Edm.String,https://media0.giphy.com/media/3oz8xJMqgSbdtfiWre/200_s.gif,Edm.String
